date,cuisine_type,popularity_score,avg_price,season,day_type,is_holiday,weather_impact_category,booking_lead_time_days
2023-12-20,Chinese,69.58,105.4,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-20,Indian,64.16,240.09,Winter/Peak,Weekday,False,High Favorable Weather,0
2023-12-20,Mexican,60.27,210.78,Winter/Peak,Weekday,False,High Favorable Weather,1
2023-12-20,French,64.81,228.82,Winter/Peak,Weekday,False,High Favorable Weather,0
2023-12-20,Thai,69.93,146.33,Winter/Peak,Weekday,False,High Favorable Weather,2
2023-12-20,Iranian,60.6,147.36,Winter/Peak,Weekday,False,High Favorable Weather,0
2023-12-20,Mediterranean,70.31,298.78,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-20,Emirati,94.93,338.75,Winter/Peak,Weekday,False,High Favorable Weather,5
2023-12-20,Seafood,75.73,309.09,Winter/Peak,Weekday,False,High Favorable Weather,2
2023-12-21,Italian,78.23,117.4,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-21,Chinese,71.9,205.12,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-21,Indian,64.22,223.49,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-21,Mexican,75.35,205.48,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-21,French,73.26,205.43,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-21,Thai,63.6,188.51,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-21,Iranian,75.69,196.91,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-21,Mediterranean,73.38,317.49,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-21,Emirati,69.56,350.66,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-21,Seafood,75.04,214.18,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-22,Italian,97.02,278.31,Winter/Peak,Weekend,False,Favorable Weather,14
2023-12-22,Chinese,84.13,189.47,Winter/Peak,Weekend,False,Favorable Weather,6
2023-12-22,Indian,70.48,250.75,Winter/Peak,Weekend,False,Favorable Weather,3
2023-12-22,Mexican,68.95,194.14,Winter/Peak,Weekend,False,Favorable Weather,3
2023-12-22,French,87.7,340.42,Winter/Peak,Weekend,False,Favorable Weather,6
2023-12-22,Thai,100.0,127.47,Winter/Peak,Weekend,False,Favorable Weather,5
2023-12-22,Iranian,100.0,167.6,Winter/Peak,Weekend,False,Favorable Weather,5
2023-12-22,Mediterranean,100.0,320.45,Winter/Peak,Weekend,False,Favorable Weather,8
2023-12-22,Emirati,84.35,374.19,Winter/Peak,Weekend,False,Favorable Weather,7
2023-12-22,Seafood,100.0,322.41,Winter/Peak,Weekend,False,Favorable Weather,11
2023-12-23,Italian,71.64,158.62,Winter/Peak,Weekend,False,Moderate Heat Impact,3
2023-12-23,Chinese,87.5,160.33,Winter/Peak,Weekend,False,Moderate Heat Impact,3
2023-12-23,Indian,92.71,236.31,Winter/Peak,Weekend,False,Moderate Heat Impact,9
2023-12-23,Mexican,86.55,123.69,Winter/Peak,Weekend,False,Moderate Heat Impact,6
2023-12-23,French,86.34,413.38,Winter/Peak,Weekend,False,Moderate Heat Impact,4
2023-12-23,Thai,67.37,124.24,Winter/Peak,Weekend,False,Moderate Heat Impact,2
2023-12-23,Iranian,98.47,123.4,Winter/Peak,Weekend,False,Moderate Heat Impact,13
2023-12-23,Mediterranean,91.92,298.49,Winter/Peak,Weekend,False,Moderate Heat Impact,5
2023-12-23,Emirati,82.86,231.23,Winter/Peak,Weekend,False,Moderate Heat Impact,2
2023-12-23,Seafood,90.78,276.25,Winter/Peak,Weekend,False,Moderate Heat Impact,7
2023-12-24,Italian,79.29,252.76,Winter/Peak,Weekday,False,Favorable Weather,2
2023-12-24,Chinese,66.01,202.02,Winter/Peak,Weekday,False,Favorable Weather,3
2023-12-24,Indian,61.29,180.84,Winter/Peak,Weekday,False,Favorable Weather,0
2023-12-24,Mexican,64.45,162.54,Winter/Peak,Weekday,False,Favorable Weather,0
2023-12-24,French,80.48,328.4,Winter/Peak,Weekday,False,Favorable Weather,5
2023-12-24,Thai,68.76,217.89,Winter/Peak,Weekday,False,Favorable Weather,2
2023-12-24,Iranian,72.53,247.75,Winter/Peak,Weekday,False,Favorable Weather,2
2023-12-24,Mediterranean,73.05,303.89,Winter/Peak,Weekday,False,Favorable Weather,2
2023-12-24,Emirati,90.8,322.16,Winter/Peak,Weekday,False,Favorable Weather,12
2023-12-24,Seafood,92.44,333.9,Winter/Peak,Weekday,False,Favorable Weather,12
2023-12-25,Italian,78.46,119.7,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-25,Chinese,54.21,171.65,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-25,Indian,63.6,172.21,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-25,Mexican,60.44,201.32,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-25,French,86.36,404.74,Winter/Peak,Weekday,False,Moderate Heat Impact,6
2023-12-25,Thai,55.27,146.35,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-25,Iranian,61.95,142.7,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-25,Mediterranean,87.71,275.8,Winter/Peak,Weekday,False,Moderate Heat Impact,6
2023-12-25,Emirati,59.88,354.36,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-25,Seafood,88.59,209.23,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-26,Italian,64.44,113.93,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-26,Chinese,81.64,138.48,Winter/Peak,Weekday,False,Moderate Heat Impact,4
2023-12-26,Indian,70.12,249.26,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-26,Mexican,62.18,124.99,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-26,French,59.81,402.64,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-26,Thai,69.01,132.76,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-26,Iranian,81.82,142.99,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-26,Mediterranean,74.18,336.73,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-26,Emirati,78.63,263.39,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-26,Seafood,60.56,296.32,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-27,Italian,72.79,124.7,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-27,Chinese,57.03,219.75,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-27,Indian,69.22,199.65,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-27,Mexican,80.75,169.12,Winter/Peak,Weekday,False,Moderate Heat Impact,4
2023-12-27,French,89.87,250.9,Winter/Peak,Weekday,False,Moderate Heat Impact,4
2023-12-27,Thai,80.92,133.57,Winter/Peak,Weekday,False,Moderate Heat Impact,6
2023-12-27,Iranian,72.43,123.12,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-27,Mediterranean,81.82,355.75,Winter/Peak,Weekday,False,Moderate Heat Impact,4
2023-12-27,Emirati,71.49,308.25,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-27,Seafood,68.04,334.09,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-28,Italian,79.67,110.54,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-28,Chinese,77.14,208.82,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-28,Indian,53.92,212.63,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-28,Mexican,63.99,251.83,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-28,French,65.71,319.44,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-28,Thai,80.12,152.97,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2023-12-28,Iranian,58.84,138.55,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2023-12-28,Mediterranean,78.97,322.48,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-28,Emirati,61.75,232.86,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2023-12-28,Seafood,67.99,327.09,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2023-12-29,Italian,64.69,228.32,Winter/Peak,Weekend,False,Neutral,1
2023-12-29,Chinese,68.91,143.83,Winter/Peak,Weekend,False,Neutral,3
2023-12-29,Indian,67.87,232.42,Winter/Peak,Weekend,False,Neutral,1
2023-12-29,Mexican,68.66,189.52,Winter/Peak,Weekend,False,Neutral,3
2023-12-29,French,100.0,323.15,Winter/Peak,Weekend,False,Neutral,9
2023-12-29,Thai,88.99,147.09,Winter/Peak,Weekend,False,Neutral,4
2023-12-29,Iranian,83.72,185.03,Winter/Peak,Weekend,False,Neutral,4
2023-12-29,Mediterranean,80.09,311.71,Winter/Peak,Weekend,False,Neutral,5
2023-12-29,Emirati,100.0,355.85,Winter/Peak,Weekend,False,Neutral,11
2023-12-29,Seafood,74.53,221.54,Winter/Peak,Weekend,False,Neutral,1
2023-12-30,Italian,85.13,131.49,Winter/Peak,Weekend,False,Neutral,5
2023-12-30,Chinese,87.65,231.32,Winter/Peak,Weekend,False,Neutral,2
2023-12-30,Indian,89.92,134.31,Winter/Peak,Weekend,False,Neutral,4
2023-12-30,Mexican,100.0,156.94,Winter/Peak,Weekend,False,Neutral,8
2023-12-30,French,88.51,293.42,Winter/Peak,Weekend,False,Neutral,6
2023-12-30,Thai,83.75,180.11,Winter/Peak,Weekend,False,Neutral,7
2023-12-30,Iranian,87.3,250.19,Winter/Peak,Weekend,False,Neutral,7
2023-12-30,Mediterranean,100.0,444.4,Winter/Peak,Weekend,False,Neutral,7
2023-12-30,Emirati,78.73,324.86,Winter/Peak,Weekend,False,Neutral,2
2023-12-30,Seafood,83.07,249.43,Winter/Peak,Weekend,False,Neutral,6
2023-12-31,Italian,84.02,153.9,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-31,Chinese,65.12,111.6,Winter/Peak,Weekday,False,High Favorable Weather,2
2023-12-31,Indian,77.33,245.63,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-31,Mexican,74.33,229.23,Winter/Peak,Weekday,False,High Favorable Weather,2
2023-12-31,French,81.67,278.86,Winter/Peak,Weekday,False,High Favorable Weather,2
2023-12-31,Thai,76.65,203.63,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-31,Iranian,80.43,118.86,Winter/Peak,Weekday,False,High Favorable Weather,5
2023-12-31,Mediterranean,65.59,384.65,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-31,Emirati,77.84,329.26,Winter/Peak,Weekday,False,High Favorable Weather,3
2023-12-31,Seafood,85.8,262.61,Winter/Peak,Weekday,False,High Favorable Weather,7
2024-01-01,Italian,56.99,131.59,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-01,Chinese,64.45,207.77,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-01,Indian,69.68,208.76,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-01,Mexican,76.43,150.64,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-01,French,82.39,297.72,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-01,Thai,78.15,106.55,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-01,Iranian,58.68,147.9,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-01,Mediterranean,73.56,267.82,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-01,Emirati,75.86,313.58,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-01,Seafood,80.8,258.88,Winter/Peak,Weekday,False,Favorable Weather,7
2024-01-02,Italian,60.9,240.01,Winter/Peak,Weekday,False,Neutral,0
2024-01-02,Chinese,73.37,126.43,Winter/Peak,Weekday,False,Neutral,2
2024-01-02,Indian,82.12,135.07,Winter/Peak,Weekday,False,Neutral,3
2024-01-02,Mexican,79.1,185.45,Winter/Peak,Weekday,False,Neutral,2
2024-01-02,French,71.04,397.88,Winter/Peak,Weekday,False,Neutral,2
2024-01-02,Thai,72.44,106.35,Winter/Peak,Weekday,False,Neutral,2
2024-01-02,Iranian,63.7,224.18,Winter/Peak,Weekday,False,Neutral,1
2024-01-02,Mediterranean,70.03,385.46,Winter/Peak,Weekday,False,Neutral,1
2024-01-02,Emirati,71.01,224.73,Winter/Peak,Weekday,False,Neutral,3
2024-01-02,Seafood,88.49,321.8,Winter/Peak,Weekday,False,Neutral,6
2024-01-03,Italian,61.77,127.16,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2024-01-03,Chinese,68.67,254.32,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2024-01-03,Indian,61.97,114.23,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2024-01-03,Mexican,60.22,249.83,Winter/Peak,Weekday,False,Moderate Heat Impact,0
2024-01-03,French,57.85,319.85,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2024-01-03,Thai,74.57,219.43,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2024-01-03,Iranian,54.07,200.66,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2024-01-03,Mediterranean,82.57,282.08,Winter/Peak,Weekday,False,Moderate Heat Impact,4
2024-01-03,Emirati,84.66,300.04,Winter/Peak,Weekday,False,Moderate Heat Impact,7
2024-01-03,Seafood,93.61,309.15,Winter/Peak,Weekday,False,Moderate Heat Impact,12
2024-01-04,Italian,84.32,121.46,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-04,Chinese,77.52,119.67,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-04,Indian,53.62,188.36,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-04,Mexican,64.58,205.06,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-04,French,64.52,235.64,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-04,Thai,74.14,154.78,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-04,Iranian,66.01,136.41,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-04,Mediterranean,69.19,299.62,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-04,Emirati,79.14,269.06,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-04,Seafood,95.22,334.49,Winter/Peak,Weekday,False,Favorable Weather,13
2024-01-05,Italian,99.58,184.74,Winter/Peak,Weekend,False,Favorable Weather,14
2024-01-05,Chinese,99.76,160.1,Winter/Peak,Weekend,False,Favorable Weather,8
2024-01-05,Indian,83.33,130.08,Winter/Peak,Weekend,False,Favorable Weather,2
2024-01-05,Mexican,93.05,195.96,Winter/Peak,Weekend,False,Favorable Weather,7
2024-01-05,French,89.09,423.12,Winter/Peak,Weekend,False,Favorable Weather,4
2024-01-05,Thai,99.6,198.46,Winter/Peak,Weekend,False,Favorable Weather,8
2024-01-05,Iranian,90.93,259.45,Winter/Peak,Weekend,False,Favorable Weather,9
2024-01-05,Mediterranean,99.39,347.08,Winter/Peak,Weekend,False,Favorable Weather,11
2024-01-05,Emirati,100.0,393.59,Winter/Peak,Weekend,False,Favorable Weather,13
2024-01-05,Seafood,94.15,273.22,Winter/Peak,Weekend,False,Favorable Weather,8
2024-01-06,Italian,89.63,178.88,Winter/Peak,Weekend,False,Favorable Weather,2
2024-01-06,Chinese,72.61,271.75,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-06,Indian,95.12,147.7,Winter/Peak,Weekend,False,Favorable Weather,12
2024-01-06,Mexican,72.29,230.85,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-06,French,84.67,256.42,Winter/Peak,Weekend,False,Favorable Weather,6
2024-01-06,Thai,68.23,159.4,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-06,Iranian,92.28,220.03,Winter/Peak,Weekend,False,Favorable Weather,11
2024-01-06,Mediterranean,83.01,372.09,Winter/Peak,Weekend,False,Favorable Weather,5
2024-01-06,Emirati,100.0,376.33,Winter/Peak,Weekend,False,Favorable Weather,7
2024-01-06,Seafood,96.6,335.21,Winter/Peak,Weekend,False,Favorable Weather,6
2024-01-07,Italian,73.26,102.88,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-07,Chinese,74.0,182.28,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-07,Indian,83.28,152.38,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-07,Mexican,64.44,111.3,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-07,French,89.51,281.84,Winter/Peak,Weekday,False,Favorable Weather,7
2024-01-07,Thai,58.41,113.84,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-07,Iranian,60.2,250.83,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-07,Mediterranean,92.5,218.14,Winter/Peak,Weekday,False,Favorable Weather,5
2024-01-07,Emirati,63.61,207.86,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-07,Seafood,86.41,353.09,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-08,Italian,55.87,173.87,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-08,Chinese,56.92,115.47,Winter/Peak,Weekday,False,Favorable Weather,0
2024-01-08,Indian,84.81,149.36,Winter/Peak,Weekday,False,Favorable Weather,6
2024-01-08,Mexican,66.09,171.15,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-08,French,80.55,239.66,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-08,Thai,54.17,226.76,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-08,Iranian,81.18,218.18,Winter/Peak,Weekday,False,Favorable Weather,5
2024-01-08,Mediterranean,71.22,338.09,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-08,Emirati,79.95,305.95,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-08,Seafood,75.07,317.72,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-09,Italian,80.59,222.2,Winter/Peak,Weekday,False,Favorable Weather,6
2024-01-09,Chinese,68.5,203.28,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-09,Indian,70.34,168.52,Winter/Peak,Weekday,False,Favorable Weather,2
2024-01-09,Mexican,66.07,115.3,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-09,French,88.07,304.27,Winter/Peak,Weekday,False,Favorable Weather,6
2024-01-09,Thai,57.0,137.31,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-09,Iranian,77.93,174.37,Winter/Peak,Weekday,False,Favorable Weather,3
2024-01-09,Mediterranean,88.0,346.82,Winter/Peak,Weekday,False,Favorable Weather,5
2024-01-09,Emirati,67.91,335.18,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-09,Seafood,77.56,313.33,Winter/Peak,Weekday,False,Favorable Weather,1
2024-01-10,Italian,57.51,163.43,Winter/Peak,Weekday,False,Neutral,1
2024-01-10,Chinese,76.42,157.67,Winter/Peak,Weekday,False,Neutral,1
2024-01-10,Indian,62.03,187.34,Winter/Peak,Weekday,False,Neutral,1
2024-01-10,Mexican,75.83,178.92,Winter/Peak,Weekday,False,Neutral,1
2024-01-10,French,80.42,213.31,Winter/Peak,Weekday,False,Neutral,5
2024-01-10,Thai,83.4,251.16,Winter/Peak,Weekday,False,Neutral,7
2024-01-10,Iranian,52.68,170.44,Winter/Peak,Weekday,False,Neutral,0
2024-01-10,Mediterranean,84.87,335.47,Winter/Peak,Weekday,False,Neutral,5
2024-01-10,Emirati,67.91,219.65,Winter/Peak,Weekday,False,Neutral,2
2024-01-10,Seafood,87.12,188.66,Winter/Peak,Weekday,False,Neutral,3
2024-01-11,Italian,63.41,154.82,Winter/Peak,Weekday,False,Neutral,1
2024-01-11,Chinese,80.68,201.96,Winter/Peak,Weekday,False,Neutral,2
2024-01-11,Indian,74.21,247.38,Winter/Peak,Weekday,False,Neutral,1
2024-01-11,Mexican,82.84,139.01,Winter/Peak,Weekday,False,Neutral,5
2024-01-11,French,79.08,338.21,Winter/Peak,Weekday,False,Neutral,2
2024-01-11,Thai,77.84,212.02,Winter/Peak,Weekday,False,Neutral,2
2024-01-11,Iranian,53.92,161.32,Winter/Peak,Weekday,False,Neutral,0
2024-01-11,Mediterranean,91.96,290.51,Winter/Peak,Weekday,False,Neutral,9
2024-01-11,Emirati,83.1,342.0,Winter/Peak,Weekday,False,Neutral,2
2024-01-11,Seafood,69.44,311.82,Winter/Peak,Weekday,False,Neutral,1
2024-01-12,Italian,80.02,138.91,Winter/Peak,Weekend,False,Moderate Heat Impact,6
2024-01-12,Chinese,90.98,211.91,Winter/Peak,Weekend,False,Moderate Heat Impact,13
2024-01-12,Indian,69.46,123.0,Winter/Peak,Weekend,False,Moderate Heat Impact,1
2024-01-12,Mexican,85.52,231.15,Winter/Peak,Weekend,False,Moderate Heat Impact,7
2024-01-12,French,93.85,322.6,Winter/Peak,Weekend,False,Moderate Heat Impact,12
2024-01-12,Thai,89.08,153.92,Winter/Peak,Weekend,False,Moderate Heat Impact,3
2024-01-12,Iranian,64.9,188.15,Winter/Peak,Weekend,False,Moderate Heat Impact,1
2024-01-12,Mediterranean,83.35,303.72,Winter/Peak,Weekend,False,Moderate Heat Impact,4
2024-01-12,Emirati,93.37,255.53,Winter/Peak,Weekend,False,Moderate Heat Impact,10
2024-01-12,Seafood,92.41,247.02,Winter/Peak,Weekend,False,Moderate Heat Impact,5
2024-01-13,Italian,64.73,198.56,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-13,Chinese,84.4,140.47,Winter/Peak,Weekend,False,Favorable Weather,7
2024-01-13,Indian,69.77,147.96,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-13,Mexican,69.58,182.39,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-13,French,86.8,226.26,Winter/Peak,Weekend,False,Favorable Weather,2
2024-01-13,Thai,72.65,215.91,Winter/Peak,Weekend,False,Favorable Weather,1
2024-01-13,Iranian,80.14,113.74,Winter/Peak,Weekend,False,Favorable Weather,6
2024-01-13,Mediterranean,79.05,401.99,Winter/Peak,Weekend,False,Favorable Weather,2
2024-01-13,Emirati,95.73,387.96,Winter/Peak,Weekend,False,Favorable Weather,6
2024-01-13,Seafood,100.0,374.56,Winter/Peak,Weekend,False,Favorable Weather,10
2024-01-14,Italian,74.93,248.78,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2024-01-14,Chinese,72.29,113.04,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2024-01-14,Indian,77.03,172.0,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2024-01-14,Mexican,66.06,148.21,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2024-01-14,French,70.62,338.35,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2024-01-14,Thai,68.59,142.84,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2024-01-14,Iranian,61.81,113.79,Winter/Peak,Weekday,False,Moderate Heat Impact,1
2024-01-14,Mediterranean,67.89,331.5,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2024-01-14,Emirati,81.83,244.61,Winter/Peak,Weekday,False,Moderate Heat Impact,3
2024-01-14,Seafood,74.73,233.64,Winter/Peak,Weekday,False,Moderate Heat Impact,2
2024-01-15,Italian,82.36,248.84,Winter/Peak,Weekday,False,Neutral,7
2024-01-15,Chinese,54.61,245.6,Winter/Peak,Weekday,False,Neutral,0
2024-01-15,Indian,69.82,250.32,Winter/Peak,Weekday,False,Neutral,3
2024-01-15,Mexican,81.85,161.14,Winter/Peak,Weekday,False,Neutral,5
2024-01-15,French,91.06,289.06,Winter/Peak,Weekday,False,Neutral,12
2024-01-15,Thai,69.59,216.7,Winter/Peak,Weekday,False,Neutral,3
2024-01-15,Iranian,79.91,215.87,Winter/Peak,Weekday,False,Neutral,2
2024-01-15,Mediterranean,69.93,311.22,Winter/Peak,Weekday,False,Neutral,2
2024-01-15,Emirati,81.15,205.55,Winter/Peak,Weekday,False,Neutral,7
2024-01-15,Seafood,88.62,289.09,Winter/Peak,Weekday,False,Neutral,4
2024-01-16,Italian,74.89,182.94,Winter/Peak,Weekday,False,Neutral,1
2024-01-16,Chinese,59.27,168.81,Winter/Peak,Weekday,False,Neutral,0
